P1,P2,P3,V1,V2,V3
3.050430561736225,9.405500717044482,5.1859783025473,9.990836937882179,-2.0710531992089543,1.027669250007035
7.707739579369165,7.104566130317772,5.237969146752014,-0.9605023183981842,-2.0958923757576304,4.470013901073909
3.3957767081285137,5.258000811271192,2.9704521144261364,-9.302980849449767,-4.9089864662391935,6.926623245876783
2.5284542683221325,5.080929775285866,9.120378900065866,-4.1498732517567944,3.453499783942405,4.182191963348528
1.5426882934759811,2.2507498648755875,7.713845771781196,-6.2771223720217755,-6.256397684427326,-3.480302771616488
4.748474459059872,5.152206766384949,3.23938505107487,-0.8865421872998258,0.601580031769501,-7.042270577497012
3.222980526459247,3.835888003344473,3.3242783758567986,-2.111119902481935,6.961524307395383,6.17304152149303
3.2201842526772406,4.789712509242206,7.238377200426096,-9.124263209548676,5.512596346911296,-3.718647688456736
9.297284923638044,5.901522953891823,5.067048828213179,-0.9869476614682942,7.770298359609615,6.5490107500499875
4.731313072195874,8.587623132140006,9.333468400279523,-9.356595372953047,8.65857390940803,4.65070298371179
4.929989275662972,3.4216175318061905,4.99738530045911,-3.730736041532177,2.14325323351205,5.586486884219823
3.965087232517326,8.767444028675444,4.871139533673877,-7.892537053136033,7.568184531315612,-5.021478321641569
7.903152784883863,9.22211152202225,8.40194986760025,-7.8003155284230115,6.718370337209997,2.3212316321354916
2.6647437146446196,2.0914575861854736,3.410574042700328,2.635376105887131,-6.33288967567667,-8.619406879078584
6.676334284891942,5.975756875677768,7.185216669060162,-5.662464533947739,9.122152111186669,-8.531518028848348
1.5484504871281457,1.2600245072333571,8.602611672496396,5.348054069986487,5.8867041995095,9.076110938847116
5.020367123154359,1.1242326375589706,0.38321486425913154,6.128506674166669,2.5016988024721307,-7.310147209464692
1.670144460261237,5.154375508141782,0.5855026559160181,2.996168661111822,-8.16719246265322,-2.0218436248735383
7.64398741066814,2.105196417371975,7.157407379934746,5.880299064494583,9.843261995930412,5.302763520372004
6.982698066674161,1.9887819212062685,8.422755586841951,-1.7491753243908938,4.294517842658019,2.1955303461395577
2.6039697866836065,7.9695775220931555,8.664295564575381,6.976509407410269,4.3422718906242626,-8.699120601072174
9.05372209573973,1.316046941780622,3.9252818885794416,1.9477758635751599,1.321808478438733,4.679962101391421
8.72299571286145,3.064314138375921,1.255072107741938,-6.10421984043918,6.084006566721886,-6.234497771887959
1.7394156851012732,2.1624223722019,8.332607003742082,-8.418458858637345,3.355134850391103,6.652662534011846
1.4289819367729983,7.637493081754819,1.031024837182608,-9.30578719168772,-7.135908077728699,4.245952535279191
2.7233248454013625,4.134570573238655,2.8235445143204174,0.06589992062320427,6.424696637295494,-9.75455539342022
7.502032559438309,3.679411671483239,6.479581558231594,-4.046585453482989,6.391071413301805,3.378082962511872
2.5730583241447755,9.965621638249779,8.315719335835205,-8.98222437359041,3.3135834991925712,-9.812402377355262
0.4262249124884476,1.4113048566807385,9.875050404480104,9.309006184516566,1.2165895063556942,7.040348571813507
3.8497307970221364,7.462960751463596,0.8593796862734382,-9.026031388566016,7.4545543656692494,0.034869833593184296
4.708694253371403,5.6884242524141975,6.873563045645419,0.8464669417942083,4.726166711669038,-0.8403563076973946
7.14235871985558,0.09829614320938207,7.3592615256392815,-6.94445530073061,-6.874042267771356,7.60295496733848
9.115797222021016,1.8238626820298098,1.0308190469852163,3.301341710983017,-6.170268511538424,3.3101916592548335
7.868754147041991,6.654805624225818,3.201671197315068,-5.555408620264696,0.9082537113434235,-2.97979004617293
3.1985921840855793,6.017187873676207,9.550743929474182,-8.858255277843545,3.2964089403628094,1.895475288420796
4.22915994201135,9.230895778260889,9.565982163926234,4.167703652912902,3.1940195928713955,-8.477718912243752
5.54962670930229,6.382159145754609,8.061518957219887,1.6679422739100467,4.265303432407128,-6.621902258368957
7.257660824717592,3.181780361857137,2.2636942894415837,-4.564979831602088,-0.587627928083343,-8.157837493774277
8.258971272947429,5.375328676754277,5.85668136933818,-3.322182915575926,-1.4457038765230497,-7.4890844476182465
7.716752803717465,6.747695522021667,1.881774904783886,2.5264780479476645,8.734572743757255,1.5282289619457945
5.839704956659345,8.076283659116072,1.5342569476008039,-5.577821688498677,-1.407502600105417,-6.159057466572111
1.7640634992482207,4.738193178312125,7.260778697235654,8.770630440937023,-6.557174486036706,-3.286441244757132
6.136962919398278,1.227020903727094,5.832565904964463,-9.688490851421252,9.555807727696521,-0.0911270894791194
8.20175895258382,0.06610419979739657,6.027256088315143,6.7244619157645396,-7.905727419304977,-2.8586501418140475
0.7283315263636925,6.220279972777364,6.938726533637395,-4.35114539588318,-8.91528439492879,4.636981756776715
1.496643696958162,2.5938113965003096,2.657134341082722,9.276166211004519,-4.975038514703569,-5.690678592580776
7.850182254902089,7.520936557101175,2.309015306531882,-8.00861420877224,-3.128529353811147,-1.2859801055067184
8.27670668674117,6.7860269964077355,7.917301760452785,3.9003944984200434,7.6830862989798305,-8.450469040169866
3.7993153370737796,5.86183060697283,4.838372898102615,-9.044612371048505,0.3687337787193794,-6.359768464612882
9.082365740592545,3.4395792218203347,5.145452541056626,7.0519319170478525,-3.6140586412061086,0.43065772712717454
5.065691778761144,9.995266640609872,7.8472538526813,5.365181645313422,7.013579608794611,2.737712197768257
0.42504987410033057,3.6557458165278147,2.7344065797356465,7.221429714807716,-7.856217146154534,-2.4452893679719896
3.615086621126041,0.6281462197216336,8.31173836993316,8.545698689466871,2.972772400878741,7.379514391304529
4.656381716718643,9.324563858297752,7.86545858607762,3.776852384754175,-6.215228577148954,-6.783279775517633
1.6872173879006769,0.6458101991725584,1.232234174807495,4.712362151216979,2.784401769311737,-1.0186053543722977
7.692599538170903,0.4140190347610939,8.333256342733002,3.2954983410615295,-0.5004472693815956,5.761136152590314
3.103887456525769,4.644741123627756,8.562446364437927,4.075941080724487,-0.15630406662556062,3.761932312894796
0.6232121510628519,5.798949482633078,6.117793204065505,0.8744858425458126,-2.4505985635723153,-1.2841365907221114
3.5310180344087083,2.9206697626831835,1.2366565263434537,-0.01349496272626105,0.3087741152762362,6.8242633419543495
2.17190150857009,7.09198211366671,0.049812632062492535,8.961953113980286,-0.6090543524400864,7.405545706967931
2.5163876996496892,0.7873242772462141,1.8675382311825661,6.734717431976968,-4.667577092256822,-8.242455277677019
2.6059149336121,8.496235258796531,9.118915702405191,-2.360021506368442,-9.5316637576188,-6.132564103229656
4.3730824511456525,5.674968769351782,2.3112894685449614,4.147788331401337,-5.488384697513295,-8.484876011605394
5.721093292186578,6.460162761151914,8.966598888570275,2.3350144642320707,-2.337244790888173,-6.351265003047917
7.57147953419338,2.863628671291647,2.96657246232505,9.086282915523416,-2.818296036323007,6.40983111932351
0.5547686205446867,0.3850220975965113,4.914310056684163,8.225731664982977,1.6744497460183982,9.275663805850158
8.127481734005638,3.975948771900175,7.708555458496988,1.6702994269391862,-4.798666543364991,-1.0346047783648178
2.4450529378973673,9.977964417366799,2.528698439905276,-3.6577120811235897,9.495069669105835,-1.5759284740567558
9.353452455598564,6.1818259001366425,9.220868621604884,-6.872471712181016,2.644933481928577,3.0526874256403076
0.8993670262482256,8.701933471257824,6.721524627207417,7.174389020426307,-5.084859316036361,8.890844683908156
2.773983954078142,9.86926084834593,4.331482737868079,-6.822446683205405,-0.5587951098905304,8.734015919270504
6.910392878077939,0.6981395409082536,7.69874536354175,-4.248631979476077,7.373646631813134,5.619517575464334
2.614810360432963,8.26480766497226,3.8731828062195293,-7.201894882551365,-3.6623575156157573,-5.9990186936881
3.1253141397620454,7.780861063797111,3.351356843855744,2.8060838286138985,7.522776053817765,-4.186767426606012
9.301587729611482,0.19835287293681114,1.808955419908026,3.1986655828396735,-4.622899284954265,0.2353787613472491
7.52991333303823,8.155640514437042,7.579220379203459,3.6869602236032772,1.8704992105196805,-9.90564301745608
4.198596214802544,8.97748587127818,0.15034989463832749,5.957588356210714,6.1188858516285265,-6.196719006940903
7.46333652105737,9.435174214368178,4.215807752105293,-8.291283821076538,2.4873198007864605,-2.1469272599517257
4.118742293561374,6.808803830047867,6.242073469834355,-0.724755112695739,5.874291878512871,-2.6672768419773956
0.39803069553451476,4.894470940475618,1.412961911915025,-4.846570530978362,-9.707509736733776,-9.568817033821125
6.407842236031551,6.706571298510868,1.5040158058699482,9.56985810766572,-7.910497151675804,4.610312924930122
4.863705323295346,3.6945917387650464,4.834917873213835,-3.859433320955996,-7.808235011208772,-4.66156890342678
6.125766974169395,6.49884045494211,2.4053093569924346,9.710757053365139,-4.688814913483936,-0.5578215653853462
1.1609806464113037,2.4661936222974488,5.473307938334736,8.07118113443002,3.3027469576684645,-0.6224972935511435
4.803965983865773,2.9717203820258877,6.248615561370924,9.82441300117123,-3.7223926384184924,9.52670673626168
8.0108912278858,9.315038188039992,6.177650080308491,-4.501868449378083,-8.072205619435508,7.035253124494108
7.404711843040407,6.932228802818293,8.07006679593128,-5.065742647218993,5.371532219514833,-2.359612083209191
8.402744714308191,5.364231207709907,9.741192726332919,2.0254507900111776,-9.121726429830776,-6.978100338982587
4.548509276022451,9.397593344962628,0.5168365435358346,-0.8107688978138832,-9.717589355142767,0.798732646111679
2.860334231972744,5.515876988934555,1.552879564159616,3.109266881968196,7.419607595859251,0.24139861619882907
2.721176333648164,2.130022304496799,7.437250096722357,-4.949346990280318,8.353815017501095,2.421339355325795
2.7198097652526565,2.773834608062371,8.001230307801121,-2.7345265762030513,3.2608208682293487,9.536442012772376
0.7034039063831588,5.907715731387835,8.328414201716235,-3.1850377693096483,-6.268717517803735,-8.698685204079338
3.2448082206838924,2.4586476133520807,9.28363396346753,3.10430206560158,7.275057144556449,3.7841264547160023
3.130844267493197,5.4546581400666625,9.278563125765176,-2.7524379036870616,-0.3309286096119983,-7.964967406943575
1.0362625007552484,9.651371980083493,6.21707857376506,6.0030228936031556,-4.429780932599259,-0.6445167006843029
3.49488406523757,5.746666989789916,5.138166027618154,7.9814893151649215,9.256071954365105,-5.981266186394967
9.445333532579152,1.2718628173500623,5.383671116992579,-5.455812681814347,-6.053987670631502,-9.95453796590428
1.413575551010795,9.471032929840042,9.823847026075265,-9.812091062941322,2.7550684153656704,8.63763743960359
4.846835431649444,5.797923254171614,8.751715053695289,-0.910529361637753,7.191689816082825,5.795399701624092
4.2164740191424555,9.322008368833457,5.26906938794458,3.1563333095561124,-5.013200549476835,-9.554746001370667
1.7661813006046334,4.273659262229145,0.6043999106193954,-1.4817909756513092,-7.713177033982235,3.544094601760195
7.852911409668099,3.1277030243924244,4.089845458144766,2.296554217681244,-6.872743347721693,-8.01234552359696
1.4207805607476764,5.400141631303327,5.071890376710928,-9.068709341097641,0.8493996004209912,-8.645026269761937
9.11248292175676,6.920597930652236,2.3542403743949847,-7.20964385523255,8.56918586200143,-7.003842474419342
6.907306459717334,4.924037923120718,7.1259156521087,-3.8945576274294114,5.547603361212596,3.9450212376080493
0.43255453791031906,4.804854268915473,3.78718375028241,4.863759050462511,-1.8609870034690275,1.1432848812296097
6.532529635464298,4.784455725051025,9.370295357367338,6.145099203294926,0.6890689063406583,-5.521858155818407
5.948289565784792,1.9244246616181215,0.48035705687779373,8.418960811883458,0.962983361356935,6.5442538040771545
9.27461614922954,7.901383036574513,2.8710976586722383,-7.8356854629720445,-6.47838676467968,-1.5251272200007975
7.146794678999716,7.169418220636845,7.730742301864925,7.62390912008334,-4.843732468846351,7.87798395897331
3.4222316166170517,0.8468797629875435,3.4738545976704227,5.8095629614805215,-4.157277867805995,5.945557053103897
4.117470186903863,2.165957660507496,8.49915906942261,4.894032712619953,-7.589307882916123,-3.298149200115259
1.7434362345647403,7.745558058536515,4.056304453121435,-5.591820801514322,7.767744681042192,0.3335999107459351
3.9316514240566,8.545817385648874,5.769897097760774,-5.034031402402663,-8.480324718393547,-7.7659169315959815
5.242772198727472,4.976558633936664,4.050001891875389,4.560404572522451,2.440416300806481,3.1054298044386854
5.2628925621556935,2.6056134616524416,2.1337135709075126,-2.942619332435104,8.570411242430072,-9.813435509466522
4.444838054933905,1.125766760279685,5.658260043083461,-0.9696767942212574,-8.882318393897172,0.7544907697987195
2.397032121045366,8.651556390691542,9.927667541902123,0.28657719649040203,-0.10467888067223896,-7.377365894093431
7.2482327458035805,0.06766990441412712,8.169854841274356,9.152596394507551,9.140980109089586,-5.014367897391221
5.450227155841828,0.784509666709422,8.602998852055956,7.518590614088289,2.9092990119946105,3.9218958815780844
7.802906283267102,1.7530733953956967,7.976955629570298,-4.923997750465448,-8.752095733991858,-9.885832731116
4.172121129944186,4.8062123348368075,4.8316207804582945,-7.412823054430087,-0.3687932441656585,-2.776549869754989
1.7079143635237415,8.900478275004204,7.479150306069149,5.380416598655637,8.64397035697882,9.441840159961828
7.944229314583428,1.9147231063448111,5.65204081885807,-6.19606596206064,-5.390422834142756,-6.483188601892276
4.552699733595354,0.0330021828530469,5.417191996578984,-5.380919708191092,1.0431769425225017,2.6512409112818087
1.5944971057109447,0.18962464202243678,1.3613487554324755,-0.7031199318110808,3.088857384200372,-4.446193990948412
0.09490338314134816,3.5310016843086323,5.96707976691078,-6.719078181215492,2.22903075304556,0.18313836759286417
8.267241537295446,9.98499350430009,4.146807610443641,8.382533033279497,9.161487516972468,-5.1042709884683894
0.9716875626208343,0.34991939963039176,6.271213206305941,1.4415788281513606,2.5596993732722435,0.2154530035655675
7.693298281334563,4.32804693992769,4.601859781232493,6.014989776983867,0.4952493921490486,3.3917538872195525
9.783326754347803,5.005771694301053,5.392289389943694,-0.8965688852218161,-8.018059700498856,-4.9058633606992625
7.441552549443784,1.2899312346151148,3.567585447492637,-3.7630323078817156,-2.076134190537193,-2.690244165951672
5.882508177590793,7.513730965701794,6.415354070010793,-2.234682791602167,7.910733653755251,-5.048147276131147
8.306280957591209,7.018174869214358,9.48910756833156,9.701530314782492,4.390568352050273,-2.5408726414273497
7.193985280477859,8.394823865486646,8.392387512056704,6.583137285684305,-4.972512919156761,-7.723533540219078
1.8807159931246131,8.51324737787777,0.5302519093467017,-9.587662229676015,1.8373583101304405,3.937738710633221
5.658685995951668,7.504622607159588,3.707820095754978,8.78652927459057,6.361754232356276,-5.450565391519677
4.436385273100607,4.833764657643571,9.297177864179414,3.641584296282602,1.672386441741704,4.107844741422507
7.184034493388989,2.203504634337002,2.7293780144432933,7.203584256382946,-8.399783432982542,-7.50671773233643
9.171715550784874,9.187017172533404,5.050001550516692,2.9531254533122535,1.0322630021253136,0.20980152368155025
5.351781011161271,8.3627418583063,1.4606926650995566,-0.12973945610866444,0.1589457338695759,8.141647388158606
6.4544481991689135,7.700747553905963,8.378823294646432,5.423856806219723,-0.8098927796211974,-0.011015383368873088
2.4191208827774604,9.7197721170138,4.93012317855868,2.1406949462550955,4.898514420778092,-2.6049800420009195
5.584023534480293,4.596695808815559,5.65791847650307,8.779939174785259,-0.3557039624676932,-5.66992824012763
8.284123536874581,7.9667525191375645,1.5895765351319924,8.994485444632915,-2.3197329964855307,-8.580007939560407
0.6087747303860647,7.214213470316341,3.392581132608623,-1.8731807997421015,-3.6458796694260016,8.893104149093286
1.87026753797767,6.135812789916999,6.03355453077569,7.568897307432284,9.29306807870908,-5.936933898858207
3.6110532455249347,9.673112350659103,5.290358315039349,0.08858620421680641,4.515508132904886,0.46988964020630064
3.6092229340429482,6.9713223517871015,9.631709272137105,-3.9155297410070045,3.6490981795886093,-0.7037442455450602
6.959969523116111,0.8138311704556733,3.826239200306633,4.519068885318394,8.803332980756505,-8.97324769048479
9.699594390886322,3.9048035584937093,5.366520019525342,-9.220965506020125,-7.226263002173379,-5.438077826868135
9.382398662581986,8.726060326858722,3.732150452677451,-7.227949671239418,-8.85122960867724,-7.279421325085509
8.845240684464361,7.57473668896571,9.15315781426407,2.0898819158013087,-1.6754568072781932,-5.481916559200881
5.975865746481982,2.049340609385102,4.843373216715414,-9.773041338575723,0.4296968580291036,7.455926515180149
4.878886638246009,0.8508560012334632,3.9004521609702216,-1.9637233117912718,-7.095472142484745,-4.078940385074197
0.3079844568190715,1.184351735170548,1.2306684648234567,-6.0448645577481415,-8.323250599603988,-3.4398345316585344
5.19440977442461,1.2223637928311892,7.743747509202223,3.4841767836863617,-2.5686495825273585,-8.821892270253972
4.6785461862976865,0.4632434686394238,3.536761058262895,-2.3459241402597204,5.462647190791197,4.345494537698425
4.099706279732057,0.12489427106157414,6.919495609438764,-2.248737290133745,1.4786563903482612,-3.73849588458717
5.967835327109618,0.17588883191329563,7.872665010942868,-6.689266261153463,-3.564832134839393,-3.0445101381865864
2.5425760398347705,4.524123790102539,5.0860319188875085,9.42530425148901,8.30354481902176,1.53180096249738
0.1840045207964125,5.347585675100067,2.053245735007901,-9.674686789934551,-4.3292482488753725,8.21712139910905
0.1685403507661476,1.8203348289959853,7.968129964872952,6.907313299632996,9.889095349252322,6.2090260913412685
6.30225899587092,3.1319602007011182,9.677574022981316,-0.961449621641826,0.8967228950082529,-5.8545846475164565
9.8869101332275,0.2167596884513523,7.164979898031785,9.198227566768942,-5.67488782837116,-1.6835074993617223
2.028736467767259,7.599262349051737,8.461784231752272,8.690872385311515,2.0974732661120594,8.643216742944059
0.43833106274509426,9.634619273012664,9.632008166065557,6.08974945545495,4.007251070360642,-3.9648694912687716
1.0942764298869057,9.349735025422735,3.9500960766510254,4.987495114610052,-5.003764566358225,0.7691652210094198
8.960369623577915,1.623307238017222,2.863707376877087,3.835728805576256,-1.8537923358965358,-0.8828397715016223
8.53150828838927,1.1484532319150365,7.217603896090202,7.887458287655438,-6.400477347591266,9.269962341974242
0.5996751104764009,4.431346132189344,6.7581077331438575,-7.174292496552031,-2.4979234413935014,-8.68762856589643
0.15438427976876667,3.7841212361836405,2.0793265954996967,-0.4447481783043461,7.959005349227137,-3.6928157944072737
1.248050648118868,4.914851689422552,8.269511011031634,7.788851079395233,-6.162343981627267,-3.394456874722936
8.526634536599824,3.4278486151550447,0.23539210824340961,-0.6734238618814725,-4.946438418853147,9.557314442922802
1.6372213701360638,1.0242121980656715,8.488685448520735,2.097596465512364,-0.38219077836719784,4.824935489029574
3.7378604504969903,4.64333369372334,0.3183522259473759,3.8360837103887118,4.844102059111448,-4.0820136870493995
8.981393039606743,5.83175255424184,4.081553476626022,9.580774201816851,4.207309714057278,2.1826992670735024
5.913166942391765,7.376416087127011,1.3792686321907766,-4.873578665000224,-7.5224132791893865,-0.5243685524582453
3.380845971626698,3.3804966983564477,3.1128530616623253,4.730405426583342,2.737828509088672,4.7408421120390525
0.17921869877660868,9.540868894679663,9.515903070065068,-1.184130793996852,5.73938452476553,-6.487133533805425
7.6957133687048795,4.651398883844307,9.344861768634908,-9.251355951009257,8.94137625272382,9.227794324152296
6.032609373936363,8.856457123797092,1.5616599402702191,1.100764020951921,2.2569966231714993,1.6511203927030635
8.189809143564307,4.07747425675642,6.521642060043407,3.7643666852606543,-5.067169506017411,4.123207214914519
0.5571393482270293,5.6277712634391595,2.9526156769948253,-8.788100941254601,0.04148280147441774,7.244614177109018
3.8907060094068813,7.606741743042599,4.852229379485714,9.19465447948427,-0.37118861976745343,1.4412575027509096
5.767297001011893,2.015296092198895,4.372412988395239,9.842700215969419,5.071340494860282,-3.877674150854431
6.156482489762755,2.494876128871245,6.083452325232443,-9.135433666348561,-3.0371931460801775,5.378602834939299
9.518621518805265,6.014612281388743,6.416723957108053,3.2670869293385625,-9.401675390179564,-6.4572017603873615
5.794514315230516,0.6200069417823828,2.494476730358419,-8.73395777194263,6.10890519636094,0.582849926277424
9.603247517345823,8.243352767398132,1.9435214246963062,-3.3653974839211998,-1.688480368562761,5.018508499645687
1.5058511289618415,8.360550790183307,9.079792228243013,-2.2339303779396413,-5.199079992235003,1.4098746744297497
8.076229071133142,1.0808231013061165,9.403089348653474,-9.157162062931725,0.03843849552465706,7.538199602729069
4.563766189262082,1.5625678899976303,9.481600002940151,-0.6977455477086281,-0.9638847186535813,-0.8457443615789533
0.7005238973883732,1.4204457324092101,9.74772295090873,2.4388768165928845,-4.955706383759431,-5.020309937707328
4.065610747668443,8.8623734321466,8.4801726249838,-8.10681517125758,7.887811959032099,-0.13347552056937495
2.0544065415165624,9.792591939487448,8.929075445321056,0.6105962555441575,-0.9513163107336204,0.39652635811679104
5.336095624822312,5.760933660924365,9.165776912436385,2.3872311096246364,-3.876738274448625,3.572055298775311
7.84958715418139,1.0492930929701283,3.18395555573722,-8.005704651721079,-1.2957353155234728,8.285429774596128
1.5718688134777437,9.889388284166301,2.153091636390676,-1.5657077286626588,-4.002632354083884,-1.259833562004399
6.211818879538925,2.9823300253158957,3.0168683418036446,1.8616224136398092,8.410036498145178,-9.030296004057535
9.461497861766098,6.016398849253229,1.1957120271469635,-4.320500607329407,0.3260699457788423,1.7204775411234117
5.907411528415856,9.864038525416642,6.4867892035836,-8.839444565837178,8.049094454519132,1.6739804621731444
6.794882118553951,0.5950483375400983,8.720516709168368,1.151349445435132,-5.834642731544699,3.0816589436721706
1.9818650670371396,1.9280069004861489,6.937707844552424,-2.36194442227794,1.5423692035047765,-7.28546265301908
5.710472639602987,2.8600503986860506,4.758468012436695,1.8564383120524948,3.514985632718574,8.735147418895846
4.913276383117075,0.7620820110853976,6.7740738790101584,-3.997846294692719,8.863148688361683,6.532270806186382
9.241462287157622,3.6797459190710216,2.7665746445218886,2.20510109416818,-2.7970454155552593,-6.354085465400498
0.36789698533307935,8.794023550709602,0.9128426489206898,5.448362677851668,5.332684935424199,-3.4024476531911407
2.662287993150324,3.381919574939455,5.7129165680026155,-1.8232585192169601,1.9812790746376567,-6.852799775336285
3.14961589647893,0.3639044338610764,9.975748528149142,9.143323998505572,6.605432129870724,-8.079890488595298
6.471790685795384,5.6096355663974045,7.664351297276991,7.097990076702221,7.660201040666006,7.013272805031384
9.6378838325853,7.460853428408109,5.57127309268858,6.444239076297741,1.59357724372272,-1.2174496648220217
6.593204413627584,9.37127304092487,3.876470655191291,-5.245250697793367,8.062991866627492,9.495544310559346
